game2-Mafia,lowering brow,39:17:00,
game2-Mafia,Eye Shift ,39:26:00,
game2-Mafia,Presing lips ,39:36:00,
game2-Mafia,arm movement,39:42:00,
game2-Mafia,facial fidgeting ,39:42:00,
game2-Mafia,lips stretch ,40:16:00,
game2-Mafia,Brow raise ,40:17:00,
game2-Mafia,Presing lips ,40:34:00,
game2-Mafia,Lips apart ,40:42:00,
game2-Mafia,Eye Shift ,40:49:00,
game2-Mafia,facial expressiveness,40:50:00,
game2-Mafia,head movemet ,40:56:00,
game2-Mafia,Brow raise ,41:25:00,
game2-Mafia,Presing lips ,41:33:00,
game2-Mafia,Brow raise ,41:57:00,
game2-Mafia,Lips apart ,42:16:00,
game2-Mafia,Brow raise ,42:22:00,
game2-Mafia,Eye Shift ,42:23:00,
game2-Mafia,Presing lips ,42:35:00,
game2-Mafia,Presing lips ,42:40:00,
game2-Mafia,head movemet ,42:51:00,
game2-Mafia,Brow raise ,43:13:00,
game2-Mafia,Lips apart ,43:18:00,
game2-Mafia,lips stretch ,43:23:00,
game2-Mafia,head movemet ,43:18:00,
game2-Mafia,lips stretch ,43:27:00,
game2-Mafia,fidgeting ,43:31:00,
game2-Mafia,lips stretch ,43:49:00,
game2-Mafia,Eye Shift ,43:51:00,
game3-Mafia,Brow raise ,50:45:00,
game3-Mafia,biting lips ,50:52:00,
game3-Mafia,Brow raise ,50:54:00,
game3-Mafia,lips apart ,51:15:00,
game3-Mafia,lips apart ,51:27:00,
game3-Mafia,arm movement,51:30:00,
game3-Mafia,Brow raise ,51:34:00,
game3-Mafia,Brow raise ,51:36:00,
game3-Mafia,facial pleasantness ,51:39:00,
game3-Mafia,arm movement,51:44:00,
game3-Mafia,Brow raise ,51:47:00,
game3-Mafia,Brow raise ,51:49:00,
game3-Mafia,Brow raise ,51:55:00,
game3-Mafia,Brow raise ,51:59:00,
game3-Mafia,facial pleasantness ,52:33:00,
game3-Mafia,lips pucker ,52:41:00,
game3-Mafia,biting lips ,52:48:00,
game3-Mafia,Brow raise ,52:57:00,
game3-Mafia,eye shift ,52:57:00,
game3-Mafia,Brow raise ,53:02:00,
game3-Mafia,head movement ,53:06:00,
game3-Mafia,facial pleasantness ,53:06:00,
game3-Mafia,lips apart ,53:08:00,
game3-Mafia,presing lips ,53:16:00,
game3-Mafia,arm movement,53:32:00,
game3-Mafia,facial pleasantness ,53:35:00,
game3-Mafia,lowering brow,53:38:00,
game3-Mafia,Brow raise ,53:41:00,
game3-Mafia,eye shift ,53:43:00,
game3-Mafia,Brow raise ,53:45:00,
game3-Mafia,lips apart ,53:43:00,
game3-Mafia,posture shift ,54:00:00,
game3-Mafia,Brow raise ,54:04:00,
game3-Mafia,eye shift ,54:10:00,
game3-Mafia,head movement ,54:10:00,
game3-Mafia,facial pleasantness ,54:10:00,
game3-Mafia,presing lips ,54:13:00,
game3-Mafia,Brow raise ,54:19:00,
game3-Mafia,facial pleasantness ,54:21:00,
game3-Mafia,head movement ,54:24:00,
game3-Mafia,lips apart ,54:24:00,
game3-Mafia,biting lips ,54:32:00,
game3-Mafia,eye shift ,54:45:00,
game3-Mafia,lips stretch ,54:47:00,
game3-Mafia,posture shift ,54:49:00,
game3-Mafia,fidgeting ,54:50:00,
game3-Mafia,lips apart ,54:52:00,
game3-Mafia,facial pleasantness ,55:00:00,
game3-Mafia,facial pleasantness ,55:10:00,
game3-Mafia,lips stretch ,55:12:00,
game3-Mafia,posture shift ,55:18:00,
game3-Mafia,Brow raise ,55:29:00,
game3-Mafia,Brow raise ,55:32:00,
game3-Mafia,facial expressiveness ,55:35:00,
game3-Mafia,lips stretch ,55:39:00,
game3-Mafia,Brow raise ,55:44:00,
game3-Mafia,Brow raise ,55:57:00,
game3-Mafia,biting lips ,56:07:00,
game3-Mafia,head movement ,56:07:00,
game3-Mafia,lips stretch ,56:07:00,
game3-Mafia,lips stretch ,56:24:00,
game3-Mafia,facial pleasantness ,56:28:00,
game3-Mafia,posture shift ,56:33:00,
game3-Mafia,lips pucker ,57:12:00,
game4-Mafia,lips apart ,1:01:58,
game4-Mafia,fidgeting ,2:13,
game4-Mafia,lips stretch,2:24,
game4-Mafia,Brow raise,2:35,
game4-Mafia,Facial fidgeting ,2:45,
game4-Mafia,Brow raise,3:00,
game4-Mafia,Brow raise,3:10,
game4-Mafia,Brow raise,3:14,
game4-Mafia,Brow raise,3:17,
game4-Mafia,eye shift ,3:20,
game4-Mafia,eye shift ,3:26,
game4-Mafia,Brow raise,3:33,
game4-Mafia,lips stretch,3:38,
game4-Mafia,facial pleasantness ,3:47,
game4-Mafia,facial pleasantness ,3:49,
game4-Mafia,lips stretch,3:52,
game4-Mafia,lips stretch,4:05,
game4-Mafia,presing lips ,4:06,
game4-Mafia,eye shift ,4:07,
game4-Mafia,lips punker,4:20,
game4-Mafia,arm movement ,4:22,
game4-Mafia,presing lips ,4:30,
game4-Mafia,eye shift ,4:34,
game4-Mafia,Brow raise,4:37,
game4-Mafia,eye shift ,4:44,
game4-Mafia,head movement ,4:44,
game4-Mafia,presing lips ,4:46,
game4-Mafia,arm movement ,5:07,
game4-Mafia,facial expressiveness,5:12,
game4-Mafia,Brow raise,5:19,
game4-Mafia,facial pleasantness ,5:21,
game4-Mafia,facial pleasantness ,5:25,
game4-Mafia,facial fidgeting ,5:43,
game4-Mafia,lips punker,6:21,
game4-Mafia,Brow raise,6:21,
game4-Mafia,postute shifts,6:46,
game4-Mafia,Brow raise,7:00,
game4-Mafia,eye shift ,7:07,
game4-Mafia,Brow raise,7:09,
game4-Mafia,arm movement ,7:25,
game4-Mafia,fidgeting ,7:27,
game4-Mafia,lips punker,7:51,
game4-Mafia,arm movement ,7:54,
game5-Mafia,Brow raise ,15:12,
game5-Mafia,head movement ,15:30,
game5-Mafia,facial pleasantness ,15:30,
game5-Mafia,Brow raise ,16:38,
game5-Mafia,head movement ,17:08,
game5-Mafia,Brow raise ,17:24,
game5-Mafia,Brow raise ,17:34,
game5-Mafia,facial pleasantness ,17:50,
game5-Mafia,blinking ,18:23,
game5-Mafia,lips stretch ,18:34,
game5-Mafia,posture shift,18:41,
game5-Mafia,eye closed ,18:44,
game5-Mafia,lips apart ,19:08,
game5-Mafia,Brow raise ,19:18,
game5-Mafia,Brow raise ,19:21,
game5-Mafia,lips pucker ,19:30,
game5-Mafia,fidgeting ,19:37,
game5-Mafia,posture shift,19:51,
game5-Mafia,Brow raise ,20:06,
game5-Mafia,facial expressiveness,20:07,
game5-Mafia,lips apart ,20:25,
game5-Mafia,cin movement ,20:27,
game5-Mafia,lips apart ,20:31,
game5-Mafia,Brow raise ,20:37,
game5-Mafia,eye shift ,20:37,
game5-Mafia,posture shift,21:01,
game5-Mafia,posture shift,21:01,
game5-Mafia,fidgeting ,21:18,
game5-Mafia,Brow raise ,21:43,
game5-Mafia,lips apart ,21:43,
game5-Mafia,Brow raise ,22:01,
game5-Mafia,Brow raise ,22:14,
game5-Mafia,presing lips,22:23,
game5-Mafia,lips apart ,22:36,
game5-Mafia,Brow raise ,22:45,
game5-Mafia,Brow raise ,23:07,
game5-Mafia,Brow raise ,23:21,
game5-Mafia,Brow raise ,23:27,
game5-Mafia,lips apart ,23:33,
game5-Mafia,Brow raise ,24:01:00,
game5-Mafia,lips apart ,24:23:00,
game5-Mafia,Brow raise ,24:27:00,
game5-Mafia,"Nervous, tense ",24:39:00,
game5-Mafia,"Nervous, tense ",24:48:00,
game5-Mafia,head movement ,25:00:00,
game5-Mafia,presing lips,25:45:00,
game5-Mafia,Brow raise ,26:17:00,
game5-Mafia,facial expressiveness,26:22:00,
